ID,samplegroup,qzip,q1,q2a_1,q2a_2,q2a_3,q2a_4,q2a_5,q2a_6,q2a_7,q2ba_1,q2ba_2,q2ba_3,q2ba_4,q2bb_1,q2bb_2,q2bb_3,q2bb_4,q2bc_1,q2bc_2,q2bc_3,q2bc_4,q2bd_1,q2bd_2,q2bd_3,q2bd_4,q2be_1,q2be_2,q2be_3,q2be_4,q2bf_1,q2bf_2,q2bf_3,q2bf_4,q4_1,q4_2,q4_3,q4_4,q4_5,q4_6,q4_7,q4_8,q4_9,q7,q12a_1,q12a_2,q12a_3,q12b_4,q12b_5,q16a_1,q16a_2,q16a_3,q16a_4,q16a_5,q16a_6,q16a_7,q16a_8,q16b_9,q16b_10,q16b_11,q16b_12,q16b_13,q16b_14,q16b_15,q16c_16,q16c_17,q16c_18,q16c_19,q16c_20,q16c_21,q16c_22,q20,q29,POV,POV135,POV400,ethnicity,q6R,q20R,Age_range2,Age_range3,Age2_range2,Age2_range3,INCOME
3177,1,98116,1,1,2,3,4,0,0,,1,,,,1,,,,1,,,,1,,,,0,,,,0,,,,3,4,,,,,,,,99,1,1,1,1,1,2,3,5,1,3,1,4,1,2,1,3,4,5,5,1,5,4,5,2,5,4,5,1,11,0,0,0,1,4,5,3,3,,,4
3178,4,98115,1,2,3,4,6,0,0,,0,,,,2,,,,1,2,,,1,2,,,0,,,,1,,,,3,,,,,,,,,4,1,1,1,1,1,1,4,3,1,1,1,3,1,1,1,3,4,2,4,1,4,1,5,1,3,4,5,1,14,0,0,0,1,5,5,2,3,2,2,7
3192,1,98115,1,2,3,5,0,0,0,,0,,,,1,,,,1,,,,0,,,,1,,,,0,,,,1,4,,,,,,,,3,1,1,1,1,1,2,5,1,1,2,3,3,1,1,1,4,3,4,5,1,1,2,5,1,5,3,4,1,7,0,0,1,3,4,5,1,1,1,1,2
3179,1,98178,1,1,2,3,4,6,0,,1,,,,1,2,,,1,2,,,1,2,,,0,,,,1,,,,3,4,,,,,,,,3,1,1,1,1,1,1,5,2,1,2,1,3,1,1,1,2,4,1,4,1,2,1,4,3,4,3,5,1,13,0,0,0,1,3,5,2,3,2,2,6
3180,1,98105,1,0,2,3,4,0,0,,7,,,,1,2,,,1,,,,1,,,,7,,,,7,,,,3,,,,,,,,,99,1,1,1,1,1,4,4,5,1,2,2,5,2,3,5,3,5,4,5,3,3,1,5,3,4,4,5,1,14,0,0,0,1,3,5,5,4,5,4,7
3181,1,98144,1,2,3,4,0,0,0,,0,,,,1,,,,1,,,,1,,,,0,,,,0,,,,1,4,,,,,,,,3,1,1,1,1,1,3,3,5,1,2,1,4,4,4,1,2,2,4,3,1,3,2,5,3,4,4,5,1,9,0,0,1,1,4,5,2,2,,,2
3182,4,98103,1,2,3,0,0,0,0,,0,,,,1,2,,,1,,,,0,,,,0,,,,0,,,,1,4,,,,,,,,3,2,0,2,2,3,3,5,1,1,3,2,3,2,1,1,4,4,5,5,1,2,5,5,2,5,5,3,1,12,0,0,1,1,5,5,3,3,3,3,5
3183,1,98118,1,1,0,3,0,0,0,,1,,,,0,,,,1,,,,0,,,,0,,,,0,,,,1,4,6,,,,,,,99,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,2,4,5,3,3,,,1
822,1,98101,2,0,0,3,0,0,0,,0,,,,0,,,,1,,,,0,,,,0,,,,0,,,,8,,,,,,,,,98,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,8,1,6,5,,,1
3185,4,98117,1,1,3,4,5,0,0,,1,,,,0,,,,1,,,,1,,,,1,,,,0,,,,3,4,,,,,,,,3,1,1,1,1,1,4,4,2,1,1,2,3,2,2,1,3,5,4,5,2,3,2,4,2,3,4,5,2,14,0,0,0,1,4,4,3,3,3,3,7
3186,1,98105,1,0,2,3,4,0,0,,0,,,,1,,,,1,,,,1,,,,0,,,,0,,,,3,,,,,,,,,99,1,1,1,1,1,4,4,4,2,3,5,5,4,3,3,5,5,5,4,3,5,4,5,5,4,4,5,2,2,0,0,1,2,3,4,5,4,,,1
3187,1,98133,1,1,0,3,0,0,6,,1,,,,0,,,,1,,,,0,,,,0,,,,1,,,,3,,,,,,,,,1,3,0,0,0,0,4,4,0,1,1,1,5,4,5,1,1,5,5,4,1,2,5,5,5,5,5,5,0,2,0,0,1,1,3,0,6,5,,,1
3188,4,98117,1,2,3,5,0,0,0,,0,,,,2,,,,1,,,,0,,,,1,,,,0,,,,3,4,,,,,,,,3,1,2,1,1,2,1,4,2,1,2,2,4,1,1,1,4,3,2,3,1,2,3,4,2,3,2,4,1,11,0,0,0,1,4,5,3,3,,,4
3189,1,98125,1,1,2,3,4,0,0,,3,,,,1,,,,1,,,,1,,,,7,,,,7,,,,1,2,3,4,,,,,,3,2,1,1,2,1,5,4,1,1,0,3,4,2,1,1,3,4,5,4,2,3,2,5,4,4,4,4,1,6,0,0,1,1,5,5,2,2,,,2
3190,1,98101,1,1,2,3,0,5,0,,1,,,,1,,,,1,,,,7,,,,1,,,,7,,,,2,,,,,,,,,3,1,1,1,1,1,3,5,5,1,2,2,2,2,1,1,4,4,4,5,2,1,2,4,4,4,4,4,1,15,0,0,0,1,4,5,3,3,,,0
3193,1,98125,1,1,2,3,4,0,6,,1,,,,1,,,,1,,,,1,,,,7,,,,1,,,,3,,,,,,,,,3,1,1,1,1,1,5,5,5,1,3,3,5,3,1,1,3,4,4,4,3,2,2,5,5,4,2,1,1,10,0,0,0,1,5,5,1,2,1,2,3
3194,1,98106,1,0,0,0,4,0,0,,0,,,,0,,,,0,,,,1,,,,0,,,,0,,,,1,,,,,,,,,99,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,4,0,0,1,1,4,3,5,4,,,1
3195,4,98103,1,2,3,4,5,6,0,,0,,,,2,,,,1,2,,,1,,,,1,,,,1,,,,3,,,,,,,,,3,1,1,1,1,1,2,5,2,1,1,1,2,1,1,1,3,3,0,2,1,2,1,1,2,2,2,5,1,13,0,0,0,1,1,5,3,3,3,3,6
3196,1,98102,1,1,2,3,4,0,0,,2,,,,1,3,,,1,,,,1,,,,7,,,,7,,,,1,4,,,,,,,,99,1,1,1,1,1,3,3,1,1,1,1,2,1,1,1,3,5,3,4,1,3,1,5,2,4,4,4,0,15,0,0,0,3,4,0,,,,,0
3197,1,98104,1,1,0,3,4,5,6,,4,,,,7,,,,1,,,,1,,,,1,,,,1,,,,5,,,,,,,,,99,0,2,1,1,1,1,5,1,1,1,1,1,1,1,1,5,1,5,5,1,5,4,4,5,5,3,5,2,1,1,1,1,2,4,4,,,,,1
3198,2,98108,1,1,2,3,4,0,6,,1,,,,1,2,,,1,,,,1,,,,7,,,,1,,,,3,4,,,,,,,,99,1,1,1,2,2,4,5,2,1,2,2,4,1,2,1,2,4,4,4,1,2,2,4,2,4,3,4,1,13,0,0,0,3,5,5,4,3,3,3,6
3199,1,98101,1,1,2,3,4,5,6,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,3,,,,,,,4,3,1,1,1,1,1,4,5,2,1,2,2,3,1,1,1,3,3,4,4,2,3,1,4,4,5,3,4,1,15,0,0,0,1,4,5,,,,,0
3200,1,98109,1,0,2,3,4,0,6,,7,,,,2,,,,1,,,,1,,,,7,,,,1,,,,7,,,,,,,,,3,1,1,1,1,1,4,5,5,1,1,3,5,2,1,1,2,4,3,5,2,3,1,5,2,2,3,5,1,11,0,0,0,3,4,5,4,4,,,4
3201,1,98115,1,2,3,4,0,0,0,,0,,,,1,,,,1,,,,1,,,,0,,,,0,,,,3,,,,,,,,,99,1,1,1,1,1,1,5,5,1,2,5,5,2,1,5,5,5,5,4,1,2,5,5,5,5,5,5,2,11,0,0,0,1,3,4,3,3,,,4
3202,1,98122,1,0,2,3,4,5,0,,7,,,,1,,,,1,,,,1,,,,1,,,,7,,,,3,4,,,,,,,,2,1,1,1,1,2,3,4,5,1,2,2,4,1,1,1,2,2,5,3,2,3,3,5,2,4,3,4,1,14,0,0,0,1,5,5,2,2,2,2,7
3203,1,98122,1,1,2,3,4,5,0,,0,,,,1,,,,1,,,,1,,,,1,,,,7,,,,2,,,,,,,,,2,1,1,1,1,1,4,4,2,1,2,2,4,1,1,1,3,3,4,4,3,3,2,5,4,2,3,4,2,2,1,1,1,1,3,4,1,2,1,1,1
787,1,98125,1,1,2,3,4,0,0,,1,,,,1,,,,1,,,,1,,,,7,,,,7,,,,1,,3,,,,,,,99,2,2,2,2,2,4,4,5,1,2,2,1,5,2,1,2,5,5,4,1,4,5,4,4,5,4,5,0,0,0,0,0,1,3,0,,,,,0
3204,1,98102,1,1,3,4,6,0,0,,1,,,,0,,,,1,,,,1,,,,0,,,,1,,,,1,,,,,,,,,1,1,1,1,1,1,4,5,5,1,2,3,4,1,1,1,4,4,4,4,1,3,2,4,2,4,2,4,1,10,0,0,0,1,4,5,3,3,,,3
3205,1,98115,1,1,2,3,4,0,6,,1,,,,1,,,,1,,,,1,,,,7,,,,1,,,,3,4,,,,,,,,99,1,1,1,1,1,1,4,1,1,1,1,3,1,1,2,2,3,3,1,1,2,4,4,1,3,3,4,1,11,0,0,0,1,4,5,6,4,2,2,4
3206,1,98126,1,1,2,3,4,5,6,,1,,,,1,2,,,1,2,,,1,,,,1,,,,1,,,,1,4,,,,,,,,99,2,2,2,2,2,4,4,3,1,2,2,5,3,1,1,4,4,2,4,1,3,1,4,3,3,5,5,1,14,0,0,0,6,3,5,3,3,3,3,7
3207,1,98144,1,1,2,3,4,5,0,,1,,,,1,,,,1,,,,1,,,,1,,,,0,,,,2,4,,,,,,,,3,1,1,1,1,1,2,4,4,1,2,2,3,1,1,1,3,3,4,4,1,2,4,4,2,4,2,4,1,11,0,0,1,1,4,5,2,2,2,2,4
3208,4,98116,1,1,2,3,4,5,6,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,3,4,,,,,,,,2,1,1,1,1,1,2,5,1,1,2,1,3,2,1,1,4,4,2,2,1,3,1,1,1,4,2,2,1,12,0,0,0,1,4,5,3,3,4,3,5
3209,1,98103,1,2,3,4,5,6,0,,0,,,,1,2,,,1,2,4,,1,,,,1,,,,1,,,,3,4,,,,,,,,1,2,1,1,2,1,1,4,4,1,1,1,3,1,1,3,3,4,3,3,1,3,1,2,2,2,2,4,1,13,0,0,0,3,4,5,2,2,1,2,6
3210,1,98103,1,1,0,3,0,0,0,,1,,,,7,,,,1,,,,7,,,,7,,,,7,,,,1,4,,,,,,,,1,0,0,0,0,0,4,4,5,1,2,1,5,4,4,2,3,5,5,5,4,4,5,5,5,4,4,5,3,7,0,0,1,3,4,3,,,,,2
3211,1,98118,1,1,3,0,0,0,0,,1,,,,0,,,,1,,,,0,,,,0,,,,0,,,,3,,,,,,,,,2,1,1,1,1,1,1,3,2,1,2,3,2,2,1,1,1,2,2,2,1,1,1,5,0,2,2,2,2,6,0,1,1,3,3,4,6,4,5,4,2
3212,1,98109,1,1,2,3,4,0,0,,1,,,,1,,,,1,,,,1,,,,7,,,,7,,,,3,,,,,,,,,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,3,4,4,2,2,,,3
3213,1,98118,1,1,2,3,0,0,0,,1,,,,1,,,,1,,,,0,,,,0,,,,0,,,,9,,,,,,,,,99,1,1,1,1,1,3,5,5,1,4,3,5,4,5,5,4,5,5,5,2,4,3,5,2,5,4,4,4,10,0,0,0,1,5,2,4,3,,,3
3214,2,98118,1,1,2,3,4,0,0,,1,,,,1,,,,1,,,,1,,,,7,,,,7,,,,4,,,,,,,,,99,1,1,1,1,2,4,4,2,1,3,2,5,1,1,1,2,5,2,5,1,4,4,5,2,5,4,5,1,10,0,0,0,3,3,5,2,2,5,4,3
3215,4,98103,1,1,2,3,4,0,0,,1,,,,1,,,,1,,,,1,,,,0,,,,0,,,,1,,,,,,,,,2,1,1,1,1,1,4,5,2,1,2,2,2,1,1,1,4,3,4,4,3,4,2,5,4,4,3,4,1,12,0,0,0,1,5,5,3,3,3,3,5
3216,1,98103,1,1,2,3,4,6,0,,1,,,,1,,,,1,,,,1,,,,0,,,,1,,,,1,3,4,,,,,,,3,2,1,1,1,1,3,4,1,1,2,1,3,1,1,2,2,4,4,3,2,2,2,1,2,3,3,4,1,14,0,0,0,6,5,5,2,3,2,2,7
3217,1,98105,1,1,2,3,4,5,0,,1,,,,1,,,,1,,,,1,,,,1,,,,0,,,,3,,,,,,,,,99,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,4,5,3,4,1,2,1,5,2,4,3,2,3,14,0,0,0,1,5,3,4,4,3,3,7
3218,1,98126,1,1,2,3,4,0,0,,1,,,,1,2,,,1,,,,1,,,,7,,,,7,,,,1,4,,,,,,,,99,1,1,1,1,1,1,5,5,1,2,1,5,1,3,1,3,5,4,5,1,4,3,5,4,4,4,5,1,15,0,0,0,1,5,5,3,3,3,3,0
3219,1,98125,1,0,2,3,0,0,0,,0,,,,1,,,,1,,,,0,,,,0,,,,0,,,,3,,,,,,,,4,99,1,1,1,1,1,5,4,5,4,3,2,5,5,5,4,4,5,5,0,4,4,5,5,4,5,4,5,4,3,1,1,1,1,5,2,7,5,,,1
793,5,0,2,0,0,3,0,0,0,,0,,,,0,,,,1,,,,0,,,,0,,,,0,,,,8,,,,,,,,,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,1,8,2,,,,,1
3220,1,98107,1,1,2,3,5,0,0,,1,,,,1,,,,1,,,,0,,,,1,,,,0,,,,2,4,,,,,,,,4,2,1,1,1,1,1,5,5,1,1,1,3,1,3,2,2,4,4,4,2,3,2,5,1,4,3,4,1,12,0,0,0,1,5,5,2,2,,,5
3221,1,98117,1,1,2,3,4,5,6,,1,,,,1,2,,,1,,,,1,,,,1,,,,1,,,,3,4,,,,,,,,2,2,2,2,2,2,2,4,5,1,1,1,2,1,1,1,1,2,4,2,2,2,2,5,1,3,1,1,1,12,0,0,0,1,4,5,1,2,1,2,5
3222,2,98105,1,2,3,0,0,0,0,,0,,,,1,,,,1,,,,0,,,,0,,,,0,,,,3,6,,,,,,,,99,1,1,1,2,1,3,5,1,1,3,2,4,2,4,1,4,4,4,5,1,3,2,5,2,5,4,4,1,1,1,1,1,3,3,5,1,2,1,2,1
3223,1,98117,1,1,0,0,0,0,0,,1,,,,7,,,,7,,,,7,,,,7,,,,7,,,,1,,,,,,,,,99,1,1,1,1,2,1,5,5,3,3,5,5,5,1,2,2,4,5,4,5,4,5,5,5,5,5,4,1,8,0,0,1,1,4,5,5,4,,,2
3224,4,98116,1,1,2,3,4,5,0,,1,,,,1,2,,,1,,,,1,,,,1,,,,0,,,,3,4,,,,,,,,99,1,1,1,1,1,1,5,3,1,2,2,5,2,1,1,5,5,5,5,1,4,2,5,4,0,5,5,1,14,0,0,0,1,3,5,3,3,3,3,7
3404,3,98119,2,0,0,3,4,0,0,,7,,,,7,,,,1,,,,1,,,,7,,,,7,,,,8,,,,,,,,,98,1,1,1,1,1,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,2,1,1,1,1,8,2,,,,,1
3225,4,98103,1,1,2,3,4,5,6,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,,,,,,3,1,1,1,1,1,2,4,1,1,2,2,2,1,1,1,2,2,2,4,1,3,1,4,1,4,2,3,1,12,0,0,0,1,5,5,4,3,4,3,5
3226,1,98103,1,0,0,3,4,5,0,,7,,,,0,,,,1,,,,1,,,,1,,,,7,,,,3,,,,,,,,,99,1,1,1,1,1,4,5,5,1,1,2,3,1,1,2,4,5,5,4,3,5,5,5,2,2,3,4,2,6,0,0,1,1,4,4,,,,,2
3227,1,98115,1,0,2,3,4,5,6,,7,,,,1,2,,,1,,,,1,,,,2,,,,1,,,,3,4,,,,,,,,2,1,1,1,1,1,2,3,5,1,2,2,4,1,1,1,3,4,4,4,1,3,1,4,1,2,2,3,1,12,0,0,0,1,4,5,2,2,,,5
3228,3,98115,1,1,3,0,0,0,0,,1,,,,0,,,,1,,,,0,,,,0,,,,0,,,,3,,,,,,,,,99,1,1,1,1,1,4,2,5,1,2,2,3,5,4,2,2,5,5,4,2,5,5,5,5,5,4,3,3,4,0,0,1,6,4,3,6,4,,,1
3229,1,98133,1,0,2,3,0,0,0,,7,,,,1,,,,1,,,,7,,,,7,,,,7,,,,3,7,,,,,,,,99,1,1,1,1,1,4,5,5,1,1,5,4,5,5,2,3,4,5,4,1,4,5,5,4,4,5,5,1,8,0,0,1,1,5,5,4,4,,,2
3230,4,98115,1,2,3,4,5,0,0,,0,,,,1,2,,,1,,,,1,,,,1,,,,0,,,,1,,,,,,,,,99,1,1,1,1,1,1,4,2,1,1,1,4,1,2,1,3,2,2,4,1,4,2,5,1,3,2,3,1,13,0,0,0,1,4,5,2,3,2,3,6
3231,1,98112,1,2,3,4,0,0,0,,0,,,,1,,,,1,,,,1,,,,0,,,,0,,,,7,,,,,,,,,3,1,1,1,1,1,4,4,5,1,3,2,4,1,4,3,4,4,4,4,2,1,2,5,1,4,2,4,1,12,0,0,0,1,5,5,3,3,,,5
3232,5,0,2,1,2,3,0,0,0,,1,,,,1,,,,1,,,,0,,,,0,,,,0,,,,8,,,,,,,,,98,1,1,1,1,1,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,8,5,4,3,,,1
3233,1,98118,1,1,2,0,4,5,0,,1,,,,3,,,,0,,,,1,,,,1,,,,0,,,,1,4,,,,,,,,2,1,1,1,1,0,3,4,1,2,0,2,0,0,0,0,4,0,0,0,0,4,0,0,0,5,0,0,2,9,0,0,1,2,4,4,5,4,4,3,2
3234,1,98103,1,1,2,3,4,0,0,,1,,,,1,,,,1,,,,1,,,,0,,,,0,,,,3,,,,,,,,,3,2,2,2,2,2,1,4,5,1,2,2,1,1,1,5,4,5,5,4,1,4,1,5,4,5,2,5,1,12,0,0,0,1,3,5,5,4,6,4,5
3235,3,98106,1,1,0,3,0,0,0,,1,,,,7,,,,1,,,,7,,,,7,,,,7,,,,3,,,,,,,,,1,3,0,0,0,0,2,3,2,1,2,4,4,4,4,1,1,4,4,1,1,4,5,5,4,3,4,3,3,5,0,0,1,1,5,3,4,4,,,2
3236,1,98109,1,0,2,3,4,0,0,,0,,,,1,,,,1,,,,1,,,,0,,,,0,,,,3,4,,,,,,,,3,2,1,1,1,2,2,4,5,1,3,3,4,3,2,3,3,3,4,4,2,3,4,5,2,5,3,4,1,1,1,1,1,9,3,5,5,4,,,1
3237,1,98117,1,1,2,3,4,0,0,,1,,,,1,,,,1,,,,1,,,,7,,,,7,,,,3,,,,,,,,,99,1,1,1,1,1,2,4,5,1,4,5,5,1,5,5,1,4,4,4,3,3,1,5,3,4,3,5,3,14,0,0,0,1,4,3,4,4,5,4,7
3238,1,98103,1,2,3,0,0,0,0,,0,,,,1,,,,1,,,,0,,,,0,,,,0,,,,2,,,,,,,,,3,1,1,1,1,1,4,4,5,1,2,3,5,1,2,4,4,5,4,4,1,3,3,5,3,4,4,4,1,15,0,0,0,8,5,5,2,2,,,0
3239,2,98118,1,1,2,3,4,0,0,,1,,,,1,,,,1,,,,1,,,,0,,,,0,,,,3,,,,,,,,,2,1,1,1,1,1,1,5,5,1,3,2,2,1,2,1,4,5,4,4,1,4,3,5,1,5,4,4,2,12,0,0,0,1,4,4,4,3,3,3,5
3240,1,98108,1,3,4,0,0,0,0,,0,,,,0,,,,1,,,,1,2,,,0,,,,0,,,,1,2,4,,,,,,,2,1,1,1,1,1,4,4,1,1,1,1,4,1,1,1,2,3,3,3,1,2,4,5,3,3,2,3,2,9,0,0,1,3,3,4,5,4,5,4,2
3241,3,98104,1,0,0,3,0,0,0,,7,,,,7,,,,1,,,,7,,,,7,,,,7,,,,3,,,,,,,,,99,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,2,5,5,4,,,1
3242,1,98119,1,1,2,3,4,0,0,,1,,,,1,,,,1,,,,1,,,,7,,,,7,,,,1,3,,,,,,,,99,1,1,1,1,1,2,3,5,1,4,5,5,5,4,1,2,5,5,5,1,2,5,5,4,5,5,5,3,12,0,0,0,1,4,3,6,5,,,5
3243,1,98122,1,0,2,3,0,0,0,,7,,,,4,,,,1,,,,7,,,,7,,,,7,,,,1,3,,,,,,,,2,1,1,1,1,3,2,4,4,2,4,3,3,3,3,3,4,3,4,4,2,1,5,5,3,4,4,5,3,4,0,0,1,8,4,3,2,3,,,1
3244,2,98133,1,0,2,3,0,0,0,,7,,,,1,,,,1,,,,7,,,,7,,,,7,,,,5,9,,,,,,,,99,3,1,3,2,1,1,4,5,1,2,2,5,5,0,1,1,5,5,4,4,4,5,5,5,4,5,5,3,2,0,0,1,3,0,3,5,4,,,1
3245,3,98108,1,0,2,3,0,5,0,,7,,,,1,,,,1,,,,7,,,,1,,,,7,,,,3,4,,,,,,,,99,1,1,1,1,1,1,4,1,1,1,2,5,4,4,4,2,2,4,5,5,4,4,5,5,4,5,5,2,4,1,1,1,3,4,4,,,,,1
3246,1,98112,1,1,0,0,0,0,0,,1,,,,0,,,,0,,,,0,,,,0,,,,0,,,,5,,,,,,,,2,2,0,0,0,0,0,1,0,5,1,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,3,12,0,0,0,8,4,3,7,5,,,5
3247,1,98119,1,1,2,3,4,0,0,,1,,,,1,,,,1,,,,1,,,,0,,,,0,,,,3,,,,,,,,,99,1,1,1,1,1,4,4,2,1,3,2,5,5,5,5,3,5,3,4,1,3,4,5,4,5,4,5,1,10,0,0,0,1,5,5,6,5,,,3
3248,1,98115,1,1,2,3,4,0,6,,1,,,,1,,,,1,,,,1,,,,7,,,,1,,,,3,4,,,,,,,,99,1,1,1,1,1,4,4,5,1,2,3,5,5,2,4,3,5,4,5,4,4,1,5,3,4,4,5,1,14,0,0,0,1,4,5,5,4,5,4,7
3249,1,98102,1,1,2,3,4,5,0,,1,,,,2,,,,1,,,,1,,,,2,,,,7,,,,3,4,,,,,,,,99,1,1,1,1,1,4,3,5,1,3,3,3,2,1,1,3,4,2,4,2,4,2,4,2,3,4,4,1,14,0,0,0,1,4,5,2,2,2,2,7
3250,1,98118,1,0,2,3,4,0,0,,7,,,,1,,,,1,,,,1,,,,7,,,,7,,,,1,,,,,,,,,99,1,1,1,1,1,1,3,5,1,1,1,4,1,3,1,2,3,5,4,2,2,2,2,4,4,4,4,1,14,0,0,0,1,4,5,4,3,4,3,7
3251,1,98117,1,1,0,3,4,0,0,,1,,,,7,,,,1,,,,1,,,,7,,,,7,,,,1,4,,,,,,,,99,1,1,1,3,1,4,4,5,1,5,5,5,5,5,1,2,5,5,5,1,5,5,5,4,4,5,5,4,10,0,0,0,1,4,2,5,4,5,4,3
3252,1,98199,1,2,3,4,0,0,0,,0,,,,1,,,,1,,,,1,,,,0,,,,0,,,,3,,,,,,,,,3,1,1,1,1,1,1,4,3,1,2,2,3,1,1,1,3,2,4,4,1,4,2,5,1,4,3,4,1,12,0,0,0,1,5,5,4,4,2,2,5
3253,4,98116,1,2,3,4,0,0,0,,0,,,,1,2,,,1,2,,,1,2,,,0,,,,0,,,,3,,,,,,,,,99,1,1,1,1,1,2,4,4,1,2,2,4,2,2,1,3,4,3,4,2,3,1,1,2,4,3,4,1,14,0,0,0,1,4,5,3,3,3,3,7
3254,1,98146,1,1,2,3,4,6,0,,1,,,,1,,,,1,,,,1,,,,0,,,,1,,,,3,,,,,,,,,99,1,1,1,2,1,3,5,5,2,5,4,5,4,4,5,4,5,4,3,4,4,5,5,5,5,5,5,3,15,0,0,0,1,2,3,4,3,,,0
3255,1,98125,1,1,2,3,4,0,0,,1,,,,1,,,,1,,,,1,,,,0,,,,0,,,,3,,,,,,,,,99,1,1,1,1,1,4,5,2,1,2,1,5,2,2,2,3,5,2,4,2,3,2,5,3,4,4,1,1,13,0,0,0,6,4,5,5,4,5,4,6
3256,1,98102,1,0,2,3,0,0,0,,7,,,,1,,,,1,,,,7,,,,7,,,,7,,,,3,4,,,,,,,,2,1,1,1,1,1,4,5,2,1,3,3,2,1,1,1,4,4,4,5,1,2,5,5,3,4,2,4,2,5,0,0,1,1,4,4,1,2,,,2
3257,1,98122,2,1,0,0,0,0,0,,1,,,,7,,,,7,,,,7,,,,7,,,,7,,,,8,,,,,,,,,98,0,2,0,0,0,2,2,4,2,3,4,5,4,4,3,3,2,5,4,3,5,5,5,5,4,4,5,2,1,1,1,1,2,8,4,5,4,,,1
3258,1,98177,1,1,2,3,4,0,6,,1,,,,1,,,,1,,,,1,,,,0,,,,1,,,,3,,,,,,,,,99,1,1,1,1,1,4,4,5,2,2,2,5,5,5,2,5,5,5,5,2,2,1,2,4,5,5,5,3,15,0,0,0,1,4,3,,,,,0
3259,1,98144,1,0,2,3,0,0,0,,7,,,,1,,,,4,,,,7,,,,7,,,,7,,,,6,,,,,,,,,98,1,1,1,1,1,4,4,4,2,4,0,5,3,5,4,3,5,4,3,1,4,5,5,4,5,5,5,3,1,1,1,1,1,0,3,4,4,,,1
3260,1,98105,1,1,2,3,4,5,0,,1,,,,1,2,,,1,,,,1,,,,1,,,,0,,,,3,4,,,,,,,,3,1,1,1,1,1,4,5,1,1,2,2,5,2,1,1,4,3,5,4,1,3,1,5,1,2,4,5,1,11,0,0,0,6,4,5,1,2,1,2,4
3261,1,98115,1,1,2,3,4,6,0,,1,,,,1,,,,1,,,,1,,,,0,,,,1,,,,3,,,,,,,,,3,1,1,1,1,1,4,4,5,1,2,2,4,4,2,1,4,5,4,4,1,3,4,5,3,4,4,4,1,10,0,0,0,1,5,5,6,4,,,3
3262,1,98119,1,0,2,3,4,0,0,,7,,,,2,,,,1,,,,1,,,,7,,,,7,,,,3,4,,,,,,,,3,1,1,1,1,1,4,5,4,1,2,2,4,1,1,1,4,4,4,5,1,4,1,4,1,4,4,4,1,11,0,0,0,8,4,5,1,2,1,2,4
3263,1,98117,1,2,3,4,6,0,0,,0,,,,1,2,,,1,,,,1,,,,0,,,,1,,,,3,4,,,,,,,,3,1,1,1,1,1,4,5,2,1,1,1,5,1,1,5,5,4,5,5,2,4,1,5,1,5,3,5,1,15,0,0,0,1,5,5,2,3,2,2,0
3264,4,98117,1,1,2,3,4,5,6,,1,,,,1,,,,1,,,,1,,,,1,,,,2,,,,1,,,,,,,,,99,1,1,1,1,1,2,0,4,1,2,2,3,1,1,1,2,2,2,2,1,2,2,5,2,5,3,2,2,12,0,0,0,1,4,4,3,3,3,3,5
3265,1,98115,1,0,2,3,0,0,6,,0,,,,1,,,,1,,,,0,,,,0,,,,1,,,,3,6,,,,,,,,99,1,1,1,1,1,3,5,5,1,3,5,5,2,5,4,4,5,5,4,2,5,5,5,3,5,4,4,2,4,0,0,1,1,4,4,7,5,,,1
3276,2,98122,1,1,2,3,4,5,0,,1,,,,1,,,,1,,,,1,,,,1,,,,7,,,,1,4,,,,,,,,0,1,1,1,1,1,4,5,5,1,1,3,1,2,1,1,4,4,5,4,2,3,5,5,4,2,3,4,1,12,0,0,0,1,3,5,1,2,2,3,5
3266,1,98125,1,1,2,3,4,5,6,,1,,,,1,2,,,1,,,,1,,,,1,,,,1,,,,3,,,,,,,,4,3,1,1,1,1,1,4,5,5,1,1,1,3,1,1,1,3,3,1,3,1,1,1,5,1,2,1,4,1,12,0,0,0,1,5,5,2,3,1,2,5
